id,num_words,score,date,homicidios_fuentes_gobierno,homicidios_fuentes_abiertas
20230503,3621,0.2968449703053287,03052023,,
20230504,6184,0.4593704244818376,04052023,,
20230505,5649,0.5371349236887434,05052023,,
20230508,6557,0.3872751713058222,08052023,,
20230509,4747,0.1534427223354577,09052023,,
20230510,2298,0.1434018808668074,10052023,65.0,91.0
20230511,5535,0.4324662632657133,11052023,78.0,73.0
20230512,6382,0.5091306573800418,12052023,83.0,61.0
20230515,7579,0.4184754368857196,15052023,59.0,88.0
20230516,6722,0.4513243182716162,16052023,73.0,56.0
20230517,5196,0.1812033790511929,17052023,44.0,65.0
20230518,4238,0.3001200876287792,18052023,75.0,64.0
20230519,4522,0.1369872687757015,19052023,75.0,59.0
20230522,4412,0.3823572824571443,22052023,76.0,72.0
20230523,4351,0.2308874307216509,23052023,76.0,67.0
20230524,5448,0.5227770236134529,24052023,86.0,76.0
20230525,5608,0.1773850666666808,25052023,80.0,82.0
20230526,5278,0.1542989388367404,26052023,74.0,84.0
20230529,5939,0.3689516770969266,29052023,91.0,91.0
20230530,5242,0.5303561453586039,30052023,79.0,74.0
20230531,3685,0.4126522131458572,31052023,90.0,74.0
20230601,4449,0.533340840106425,01062023,,
20230602,4005,0.6815633128259492,02062023,,
20230605,4462,0.2473610338568687,05062023,,
20230606,3218,0.3175782171280487,06062023,,
20230607,4125,0.1325592716232589,07062023,,
20230608,6914,0.6932760150665821,08062023,,
20230609,3821,0.2934790757363257,09062023,,
20230612,6586,0.247289992072012,12062023,95.0,93.0
20230613,5971,0.6175633283024248,13062023,55.0,62.0
20230614,3706,0.6170853894819384,14062023,71.0,55.0
20230615,4165,0.6439801234913908,15062023,78.0,62.0
20230616,2988,0.5864311676828757,16062023,82.0,65.0
20230619,6335,0.3649894603115061,19062023,72.0,66.0
20230620,7240,0.6559681823979253,20062023,75.0,61.0
20230621,4424,0.1815580593470646,21062023,62.0,64.0
20230623,4641,0.2735333090372707,23062023,90.0,80.0
20230626,4118,0.5090283384141714,26062023,79.0,80.0
20230627,4796,0.1446195617285759,27062023,76.0,72.0
20230628,5157,0.3273996337535588,28062023,69.0,69.0
20230629,5174,0.2308874307216509,29062023,77.0,65.0
20230630,5619,0.5665354151051977,30062023,53.0,62.0
20230703,5142,0.2450738936662673,03072023,,
20230704,6183,0.2943993884325027,04072023,,
20230705,4143,0.38139388654543,05072023,,
20230706,3978,0.4463925676112589,06072023,,
20230707,4633,0.3351409856845503,07072023,,
20230710,6688,0.8063044051890788,10072023,73.0,79.0
20230711,5763,0.4917681508867636,11072023,78.0,60.0
20230713,4786,0.2483251052382199,13072023,70.0,74.0
20230714,6335,0.6792345872003098,14072023,59.0,45.0
20230717,4440,0.5043549108375673,17072023,75.0,108.0
20230718,7157,0.6714720901328584,18072023,74.0,71.0
20230720,4313,0.4486425569718298,20072023,70.0,69.0
20230721,6085,0.2992024180746596,21072023,75.0,61.0
20230725,6123,0.4766871165127857,25072023,77.0,60.0
20230726,3814,0.6548237606235172,26072023,70.0,46.0
20230727,4821,0.6200679109796233,27072023,70.0,72.0
20230728,4861,0.2662180609741936,28072023,66.0,67.0
20230731,5229,0.6728141601966774,31072023,82.0,71.0
20230801,7293,0.5488886827360028,01082023,,
20230802,5623,0.6388457906764486,02082023,,
20230803,5172,0.4856300701913625,03082023,,
20230804,3585,0.2690268693022106,04082023,,
20230807,4397,0.5541030146505521,07082023,,
20230808,5868,0.6486869133944096,08082023,,
20230809,6169,0.1698454158429218,09082023,,
20230810,4885,0.1774929068626269,10082023,62.0,61.0
20230811,3676,0.2768967073054417,11082023,79.0,69.0
20230815,4530,0.4140692603393741,15082023,60.0,60.0
20230816,4017,0.2309584725065075,16082023,65.0,57.0
20230817,5036,0.6100947486317675,17082023,57.0,61.0
20230818,3446,0.2637667522935763,18082023,88.0,74.0
20230821,5390,0.2670029860605364,21082023,63.0,60.0
20230822,6603,0.5993580706482348,22082023,68.0,47.0
20230823,7053,0.5165483712502147,23082023,65.0,60.0
20230824,3922,0.3821996630857819,24082023,68.0,78.0
20230825,5998,0.4956926882137422,25082023,74.0,69.0
20230828,5931,0.4013549834684184,28082023,100.0,73.0
20230829,6356,0.1610310069730748,29082023,79.0,76.0
20230830,5191,0.7356284899296968,30082023,69.0,71.0
20230831,5101,0.1990897563002679,31082023,75.0,63.0
20230904,2657,0.3078350375074407,04092023,,
20230905,5768,0.4478802160659561,05092023,,
20230906,4282,0.1779196862001781,06092023,,
20230907,4024,0.1507610785086517,07092023,,
20230908,4500,0.11188010642386,08092023,,
20230913,3717,0.5917840002412381,13092023,63.0,65.0
20230914,3616,0.15175933452728,14092023,61.0,63.0
20230918,5928,0.3812932709377744,18092023,65.0,61.0
20230921,5179,0.2246615683416957,21092023,76.0,56.0
20230926,6337,0.2759326359240905,26092023,93.0,65.0
20230927,5034,0.4955848480177962,27092023,81.0,74.0
20230928,4815,0.6613263012404027,28092023,73.0,83.0
20230929,4811,0.119987658344857,29092023,61.0,67.0
20231002,6411,0.418788443641818,02102023,,
20231003,5792,0.5981549123836599,03102023,,
20231004,4899,0.1784201651487661,04102023,,
20231005,4174,0.2807037129155967,05102023,,
20231006,3850,0.275558660691199,06102023,,
20231009,6655,0.3476135325302248,09102023,,
20231010,5613,0.4971337292634922,10102023,47.0,56.0
20231011,3407,0.336535448697598,11102023,55.0,50.0
20231013,4251,0.253814529504465,13102023,67.0,68.0
20231017,5256,0.5537532975880995,17102023,91.0,61.0
20231018,5517,0.1804800832271575,18102023,72.0,80.0
20231019,4421,0.1619375459623077,19102023,63.0,63.0
20231020,4376,0.3339301035715186,20102023,73.0,70.0
20231024,5181,0.2955360569902088,24102023,56.0,68.0
20231026,6090,0.2511264834002308,26102023,67.0,57.0
20231027,5555,0.3492728383774342,27102023,78.0,58.0
20231030,7619,0.2135019876289626,30102023,71.0,65.0
20231031,5156,0.3759799680372943,31102023,89.0,69.0
20231101,5056,0.3440556577431118,01112023,,
20231103,4604,0.2857517030899939,03112023,,
20231106,6588,0.6687056014460065,06112023,,
20231108,7739,0.2954539433769557,08112023,,
20231109,5799,0.3467486083442749,09112023,,
20231110,5541,0.5596980177578719,10112023,67.0,60.0
20231113,5894,0.4079389034924299,13112023,0.0,0.0
20231114,9378,0.5451142171414002,14112023,0.0,0.0
20231115,3358,0.1660723011875929,15112023,0.0,0.0
20231121,5560,0.1912656740228766,21112023,64.0,58.0
20231122,3972,0.3847635696180488,22112023,64.0,53.0
20231123,5496,0.2952074556959712,23112023,56.0,59.0
20231124,6470,0.55476820540169,24112023,0.0,0.0
20231127,4787,0.3396820212123186,27112023,0.0,0.0
20231128,4720,0.5706759265065192,28112023,0.0,0.0
20231129,6053,0.3758973257956297,29112023,0.0,0.0
20231130,5224,0.7756622831069904,30112023,0.0,0.0
20231201,2668,0.1998555626590614,01122023,,
20231204,5802,0.3270816637640413,04122023,,
20231205,4490,0.1363642801927483,05122023,,
20231206,4537,0.8223280133890069,06122023,,
20231207,4458,0.5078352240894152,07122023,,
20231208,4565,0.1836295485140188,08122023,,
20231211,5747,0.6910077880258145,11122023,0.0,0.0
20231213,6880,0.6070650617324787,13122023,0.0,0.0
20231214,6244,0.4342547893912895,14122023,0.0,0.0
20231215,5244,0.1459333501723797,15122023,67.0,64.0
20231218,6228,0.5606620597709779,18122023,57.0,67.0
20231219,5051,0.5388050957866336,19122023,59.0,62.0
20231220,5504,0.4187080333867798,20122023,59.0,40.0
20231221,3480,0.1026716784938521,21122023,59.0,57.0
20231222,6121,0.2564311226684114,22122023,0.0,0.0
20231226,5256,0.4604528205226296,26122023,0.0,0.0
20231229,6617,0.3096692312541215,29122023,73.0,56.0
20240102,6038,0.4856668979706971,02012024,,
20240103,3901,0.5762788003035213,03012024,,
20240104,6151,0.6071318451217983,04012024,,
20240105,4915,0.614954664564651,05012024,,
20240108,4097,0.1051997117147497,08012024,,
20240109,6443,0.2465061829789825,09012024,,
20240110,5874,0.1977334279534609,10012024,0.0,0.0
20240111,5479,0.2431314485682093,11012024,0.0,0.0
20240112,3919,0.2819283099990823,12012024,61.0,0.0
20240115,5296,0.3461665884632131,15012024,78.0,0.0
20240117,4930,0.2416980579463035,17012024,72.0,0.0
20240118,5523,0.3898199297422948,18012024,54.0,0.0
20240119,4372,0.3400638083984022,19012024,0.0,0.0
20240122,5736,0.6148011273793551,22012024,0.0,0.0
20240124,3555,0.5147602562800697,24012024,0.0,0.0
20240125,5889,0.1625593744995801,25012024,0.0,0.0
20240126,4842,0.6502505374991375,26012024,74.0,0.0
20240129,6676,0.5479246407228967,29012024,91.0,0.0
20240131,7274,0.485559057774751,31012024,77.0,0.0
20240201,5701,0.3687870093467442,01022024,,
20240202,4985,0.1417599316524422,02022024,,
20240206,5904,0.2308874307216509,06022024,,
20240208,5161,0.1315055096214232,08022024,,
20240212,5451,0.3819432783062043,12022024,80.0,0.0
20240213,4940,0.4441856614662253,13022024,82.0,0.0
20240214,6419,0.473282220914312,14022024,61.0,0.0
20240215,6998,0.5787863198052281,15022024,59.0,0.0
20240216,5537,0.1316619836312273,16022024,0.0,0.0
20240219,5169,0.5398769779956859,19022024,0.0,0.0
20240220,7456,0.5491474169751872,20022024,0.0,0.0
20240221,6141,0.1513043616744487,21022024,,
20240222,4650,0.4526856245359648,22022024,0.0,0.0
20240223,5733,0.2289606829505899,23022024,87.0,0.0
