conference_id,date,url
20230705996,2023/07/05,https://lopezobrador.org.mx/2023/07/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-996/
20230704995,2023/07/04,https://lopezobrador.org.mx/2023/07/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-995/
202307191006,2023/07/19,https://lopezobrador.org.mx/2023/07/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1006/
20230710999,2023/07/10,https://lopezobrador.org.mx/2023/07/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-999/
20230706997,2023/07/06,https://lopezobrador.org.mx/2023/07/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-997/
202307141003,2023/07/14,https://lopezobrador.org.mx/2023/07/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1003/
20230707998,2023/07/07,https://lopezobrador.org.mx/2023/07/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-998/
202402021122,2024/02/02,https://lopezobrador.org.mx/2024/02/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1122/
20230703994,2023/07/03,https://lopezobrador.org.mx/2023/07/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-994/
202307131002,2023/07/13,https://lopezobrador.org.mx/2023/07/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1002/
202307171004,2023/07/17,https://lopezobrador.org.mx/2023/07/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1004/
202307111000,2023/07/11,https://lopezobrador.org.mx/2023/07/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1000/
202307181005,2023/07/18,https://lopezobrador.org.mx/2023/07/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1005/
20230620986,2023/06/20,https://lopezobrador.org.mx/2023/06/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-986/
20230628991,2023/06/28,https://lopezobrador.org.mx/2023/06/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-991/
20230621987,2023/06/21,https://lopezobrador.org.mx/2023/06/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-987/
20230616984,2023/06/16,https://lopezobrador.org.mx/2023/06/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-984/
20230614982,2023/06/14,https://lopezobrador.org.mx/2023/06/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-982/
20230615983,2023/06/15,https://lopezobrador.org.mx/2023/06/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-983/
202306234,2023/06/23,https://lopezobrador.org.mx/2023/06/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-chiapas-4/
20230629992,2023/06/29,https://lopezobrador.org.mx/2023/06/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-992/
20230627990,2023/06/27,https://lopezobrador.org.mx/2023/06/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-990/
202402021122,2024/02/02,https://lopezobrador.org.mx/2024/02/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1122/
20230626989,2023/06/26,https://lopezobrador.org.mx/2023/06/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-989/
20230630993,2023/06/30,https://lopezobrador.org.mx/2023/06/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-993/
20230619985,2023/06/19,https://lopezobrador.org.mx/2023/06/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-985/
20230607977,2023/06/07,https://lopezobrador.org.mx/2023/06/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-977/
20230613981,2023/06/13,https://lopezobrador.org.mx/2023/06/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-981/
20230606976,2023/06/06,https://lopezobrador.org.mx/2023/06/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-976/
20230612980,2023/06/12,https://lopezobrador.org.mx/2023/06/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-980/
202402021122,2024/02/02,https://lopezobrador.org.mx/2024/02/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-1122/
20230609979,2023/06/09,https://lopezobrador.org.mx/2023/06/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-979/
20230608978,2023/06/08,https://lopezobrador.org.mx/2023/06/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-978/
20230605975,2023/06/05,https://lopezobrador.org.mx/2023/06/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-975/
20230523966,2023/05/23,https://lopezobrador.org.mx/2023/05/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-966/
20230522965,2023/05/22,https://lopezobrador.org.mx/2023/05/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-965/
20230601973,2023/06/01,https://lopezobrador.org.mx/2023/06/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-973/
